month_date_yyyymm,state,state_id,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
201803,south dakota,sd,230000,0.0033,0.0469,3321,0.0263,0.0917,64,-0.2147,0.0756,1104,0.2377,0.0337,16,-0.6364,-0.4286,320,0.1429,0.0256,209,0.2667,1.0693,116,0.0149,0.0481,2016,0.0035,0.0042,294907,0.0125,0.0467,3530,0.0358,0.1231,0.0629,0.0119,0.0297,0
201803,rhode island,ri,359000,0.0391,0.0882,2619,0.0054,-0.1934,57,-0.3254,-0.1163,1480,0.2628,0.0109,192,0.4118,5,856,0.0439,0.2588,2072,0.131,1.3229,210,0.0167,0.0872,1681,0.0169,0.02,587280,0.0026,0.081,4703,0.0597,0.1338,0.7911,0.0879,0.5164,0
201803,district of columbia,dc,600000,0.0101,9.00E-04,1169,0.1197,-0.0565,30,-0.2308,-0.1176,1024,0.369,0.1278,24,0.2,-0.1429,308,0.2222,-0.0494,359,-0.011,-0.2144,560,0.0143,0.1679,1190,0.0128,-0.1146,977496,0.0142,0,1554,0.0975,-0.0896,0.3071,-0.0406,-0.0617,0
201803,florida,fl,327680,0.0082,0.0272,145951,0.0107,-0.0209,69,-0.1266,-0.0612,49728,-0.0163,0.0381,6588,0.0814,0.0551,56812,0.0552,0.017,58323,0.1276,-4.00E-04,179,0.0047,0.0425,1798,0.0033,-0.003,639437,0.0021,0.0241,204790,0.0393,-0.0135,0.3996,0.0414,0.0082,0
201803,california,ca,529920,0.0504,0.035,62950,0.0528,0.0196,37,-0.0133,-0.1591,42108,0.0699,0.0466,8280,0.4188,0.2462,21428,0.14,0.1345,31266,0.1599,-0.0469,287,0.0393,0.0266,1892,0.0083,0.0034,1044622,0.0182,0.0241,94695,0.0916,-0.002,0.4967,0.0459,-0.0347,0
201803,new york,ny,424000,0.0547,0.2116,59414,0.028,-0.0605,88,-0.1619,-0.0538,18684,0.1449,-0.0506,1124,0.2658,0.1907,9332,0.1015,-0.0683,11178,0.065,-0.1306,189,0.0447,0.1606,1800,0,0,1101419,0.0028,0.0949,71009,0.0397,-0.0682,0.1881,0.0065,-0.0152,0
201803,colorado,co,475000,0.0059,0.0558,16847,0.0406,-0.057,59,-0.3018,-0.1918,11912,0.292,0.046,760,-0.0206,-0.3165,3484,0.208,-0.1076,5148,0.1324,-0.0043,184,0.0068,0.0653,2513,0.0052,0.0203,962362,-0.0095,0.0666,22238,0.0704,-0.0346,0.3056,0.0248,0.0162,0
201803,arizona,az,329900,0.0206,0.073,26139,-0.0137,-0.1173,54,-0.1496,-0.0769,12920,0.0287,-0.0277,1552,0.0838,0.1378,11168,0.0809,-0.0659,8639,0.0884,0.0106,161,0.0095,0.0673,2115,0.0168,0.0127,528278,0.0219,0.0748,34647,0.004,-0.0932,0.3305,0.031,0.0418,0
201803,iowa,ia,200000,0.0178,0.1053,11319,-0.0109,-0.0855,73,-0.2151,0.0355,4596,0.2838,-0.0221,336,0.2353,-0.0455,2692,0.244,0.0322,3948,0.3047,0.1093,116,0.0185,0.0934,1651,0.0046,0.0015,240952,0.0259,0.0437,15267,0.0538,-0.042,0.3488,0.0844,0.0612,0
201803,minnesota,mn,287500,0.0554,0.0911,15077,0.0824,-0.1329,59,-0.3622,-0.0248,8820,0.2536,-0.1194,1736,0.5282,0.1512,4672,0.2532,-0.1669,9845,0.2741,-0.0643,137,0.0244,0.0557,2144,0.021,0.0023,385129,0.0239,0.056,24958,0.1525,-0.1057,0.653,0.0982,0.0479,0
201803,north carolina,nc,279900,0.0343,0.0809,45918,0.0133,-0.1067,92,-0.128,-0.1238,17152,0.104,-0.0266,1952,0.1816,-0.1013,10420,0.1287,-0.038,16065,0.1563,0.0175,126,0.0177,0.035,2173,0.0135,0.0274,382045,0.0261,0.0727,61983,0.0501,-0.0776,0.3499,0.0432,0.0427,0
201803,new jersey,nj,335000,0.0487,0.072,43763,0.0531,-0.0702,56,-0.2483,-0.082,16416,0.0632,-0.0402,396,-0.1239,-0.5374,7912,0.0291,-0.2132,1648,0.5231,-0.764,157,0.0309,0.0378,1800,0.0107,0.0107,516053,0.0261,0.0483,45425,0.0653,-0.1596,0.0377,0.0116,-0.1107,0
201803,kentucky,ky,188416,0.047,0.0773,13414,-0.0043,-0.0734,74,-0.2292,-0.0807,5736,0.1773,-0.0055,276,0.2545,-0.1687,2760,0.0866,-0.0535,6607,0.186,-0.0192,98,0.0128,0.0729,1933,0.0118,0.0139,264452,0.041,0.0484,20094,0.0525,-0.0528,0.4925,0.079,0.0273,0
201803,oklahoma,ok,187500,0.0353,0.0359,16633,-0.0044,-0.0401,67,-0.1519,0.0635,4812,-0.0703,-0.2203,168,-0.2075,-0.5579,3824,0.1181,-0.1759,210,0.2651,-0.9231,98,0.0061,0.0253,1920,0.0105,0.0092,252320,0.0252,0.0448,16849,-9.00E-04,-0.16,0.0126,0.0027,-0.145,0
201803,montana,mt,339900,0.0109,0.0458,6471,0.0097,-0.0143,136,-0.0556,-0.0556,1736,0.2653,0.0093,80,0.6667,0.0526,712,0.3588,0.1788,1542,0.1682,0.2893,161,0.0104,0.1152,2208,5.00E-04,0.0041,604241,-0.0158,0.0088,8013,0.0358,0.0325,0.2383,0.0323,0.0561,0
201803,west virginia,wv,159900,0.0057,0.0093,7698,-0.02,-0.0864,122,-0.024,-0.0394,1856,0.1345,-0.019,92,0.6429,0.7692,1260,0.1372,0.0064,1589,0.3512,0.4226,90,0.008,0.0071,1762,0.0112,0.0135,221895,0.0271,0.0527,9350,0.0379,-0.0203,0.2064,0.0567,0.0739,0
201803,new hampshire,nh,319000,0.0549,0.0814,4652,0.0224,-0.211,89,-0.2393,-0.2361,2064,0.2524,-0.0819,84,-0.16,-0.3438,652,0.094,-0.133,2215,0.2347,0.0123,159,0.0212,0.0579,1980,0.0133,0.0056,416337,0.0145,0.0264,6882,0.0848,-0.1487,0.4761,0.0819,0.105,0
201803,arkansas,ar,175200,0.0249,0.0623,15177,0.0096,-0.0874,93,-0.1143,-0.051,4220,0.0213,-0.025,140,0.0294,0,2268,0.1053,-0.087,2657,0.097,0.0091,96,0.013,0.0511,1924,0.0084,0.0212,240891,0.0117,0.0674,17930,0.0266,-0.0692,0.1751,0.0139,0.0167,0
201803,louisiana,la,219000,0.02,0.0516,18269,0.0272,0.1155,79,-0.164,0.0327,5776,0.1934,0.0898,216,0.2857,0.102,4608,0.2216,0.2729,3257,0.1105,-0.1651,116,0.0295,0.0504,1893,-0.0047,-0.0097,291587,0.0167,0.0242,21526,0.0389,0.0615,0.1783,0.0134,-0.0599,0
201803,ohio,oh,159900,0.0667,0.1324,28453,-0.0278,-0.1657,64,-0.2471,-0.0791,15560,0.2326,-0.0079,1252,0.4626,1.0194,9760,0.1418,0.1381,18346,0.244,0.223,95,0.0292,0.0746,1680,0.0225,0.0114,243967,0.0402,0.0805,46799,0.0633,-0.0472,0.6448,0.1409,0.2049,0
201803,washington,wa,400000,0.0271,0.1113,11462,0.0422,-0.0441,37,-0.2816,-0.2371,9448,0.2471,0.1147,3056,0.4388,4.1973,3328,0.1034,0.625,7666,0.1665,3.6916,195,0.0427,0.1077,2092,0.0065,0.0217,592694,0.0374,0.1107,19239,0.0822,0.4106,0.6688,0.0713,0.5325,0
201803,nebraska,ne,237500,0.0442,0.1588,4107,-0.0017,0.0146,58,-0.2215,0.0545,2608,0.3361,0.0077,124,0,-0.2051,716,0.1548,-0.096,3132,0.1766,0.0113,116,0.0076,0.0915,1909,0.0286,0.0311,292048,0.0255,0.1196,7239,0.0701,0.014,0.7626,0.1155,-0.0025,0
201803,nevada,nv,359888,0.0283,0.1516,6378,0.0109,-0.3339,45,-0.1589,-0.1892,4968,0.0857,-0.1216,640,0.194,-0.5077,2224,0.0796,-0.5232,6544,0.0616,-0.1605,174,0.019,0.1742,2106,0.0057,0.0176,704091,0.0279,0.2324,12939,0.0381,-0.2544,1.026,0.049,0.2119,0
201803,missouri,mo,185000,0.0309,0.1111,22790,0.0253,-0.0666,71,-0.2487,-0.0719,10016,0.2483,0.0208,700,0.6204,0.5625,5500,0.2603,0.0118,8800,0.1665,0.1481,100,0.0199,0.0702,1802,0.0118,0.0221,260595,0.0267,0.0809,31693,0.0649,-0.0122,0.3861,0.0467,0.0722,0
201803,texas,tx,289990,0.0271,0.0478,89723,0.0284,-0.0032,58,-0.2215,-0.0169,39952,0.1032,-0.0122,7012,0.164,0.0162,30808,0.1552,-0.0357,38827,0.1305,0.0458,125,0.0159,0.0479,2294,0.0157,0.0015,406115,0.0235,0.0291,128550,0.056,0.0111,0.4327,0.0391,0.0203,0
201803,michigan,mi,184900,0.0626,0.1072,30278,-0.0126,-0.0831,85,-0.15,-0.1053,12544,0.3271,0.0538,624,0.0685,0.1064,5708,0.1298,0.1122,2369,0.2847,0.2243,112,0.0387,0.0839,1642,0.025,0.0151,293980,0.0484,0.0809,32647,0.0043,-0.065,0.0782,0.0181,0.0196,0
201803,alabama,al,201900,0.0128,0.0643,24895,0.0116,-0.1017,93,-0.1226,-0.051,7836,0.1724,0.0555,696,-0.2267,-0.0984,4840,0.1601,-0.0685,2089,0.2159,0.1195,99,0.0266,0.0642,1995,-0.003,0.003,271017,0.0222,0.0465,26984,0.0249,-0.0849,0.0839,0.0141,0.0166,0
201803,georgia,ga,279900,0.0362,0.1349,57756,0.0276,0.0215,53,-0.269,-0.1167,27164,0.1158,0.1607,4960,0.1923,0.4469,16440,0.1538,0.0598,16101,0.1938,0.0109,110,0.0198,0.0961,2408,0.0069,0.0413,387300,0.0259,0.0698,73870,0.06,0.0167,0.2788,0.0388,-0.0029,0
201803,indiana,in,174500,0.0742,0.1339,17254,-0.0377,-0.1986,66,-0.237,-0.0571,8552,0.2366,-0.0598,328,0.3898,-0.0465,4024,0.035,-0.1781,5937,0.1733,-0.0294,89,0.0338,0.0664,1920,0.0188,0.0278,244334,0.0495,0.0583,23191,0.0092,-0.1612,0.3441,0.0619,0.06,0
201803,virginia,va,299000,0.0455,0.0528,34275,0.0609,-0.0802,60,-0.2982,-0.0769,15752,0.2318,-0.0103,1352,0.2028,0.3203,7480,0.1479,0.0476,10068,0.1984,-0.008,140,0.0187,0.038,2049,0.0179,0.0074,418362,0.0289,0.0302,44343,0.0893,-0.0647,0.2937,0.0337,0.0214,0
201803,maine,me,229900,0.0218,0.0551,7757,-0.013,-0.1593,173,0.0206,-0.0468,1836,0.4211,-0.0022,56,0.2727,-0.4167,784,0.1073,-0.1765,912,0.1163,0.0224,136,0.0167,0.0425,1700,0,0.0137,346259,0.0215,0.0753,8694,0.002,-0.1409,0.1176,0.0136,0.0209,0
201803,hawaii,hi,679900,0.0073,0.0073,5464,-0.0074,-0.0804,77,-0.0667,-0.1585,1612,-0.065,-0.1084,76,-0.0952,0.1176,996,0.004,0.0247,762,0.0672,0.0628,514,0.0044,0.0612,1361,-0.0022,-0.0306,1342347,-0.0096,0.0139,6210,-0.0024,-0.0669,0.1395,0.0098,0.0188,0
201803,wisconsin,wi,224000,0.0669,0.1796,18716,0.0042,-0.3036,94,-0.1966,-0.0157,8060,0.3897,-0.0535,424,0.6061,-0.0185,3416,0.2746,-0.2107,5760,0.2964,0.4627,119,0.0164,0.0737,1784,0.0223,0.0393,299301,0.0245,0.1079,24805,0.0745,-0.195,0.3078,0.0694,0.1612,0
201803,delaware,de,289990,0.0269,0.0377,5257,0.0048,-0.1596,96,-0.1542,-0.2351,1700,0.0954,-0.0341,284,1.0882,-0.1744,936,0.0935,-0.3693,187,4.8438,-0.8939,146,0.0208,0.0472,1928,0.0115,0.0134,374848,0.0175,0.0495,5444,0.0342,-0.3208,0.0356,0.0295,-0.2463,0
201803,new mexico,nm,229900,9.00E-04,0.0218,8825,-0.0023,-0.0829,98,-0.105,-0.1091,2572,-0.0062,-0.0613,180,0.2162,0.0976,2008,0.0546,0.048,730,-0.6863,-0.3465,120,0.0089,0.0175,1929,0,0.007,352038,-0.0042,0.0625,9554,-0.1445,-0.1104,0.0827,-0.1804,-0.0334,0
201803,alaska,ak,275500,0.0225,0.0018,2963,0.0798,0.2055,73,-0.3113,-0.1098,1024,0.3196,0.2133,40,0.1111,1.5,668,0.0844,0.3577,,,,166,0.0167,0.0121,1706,0.0083,-0.0012,321103,0.0173,-0.0299,2963,0.0798,0.2055,,,,1
201803,pennsylvania,pa,197990,0.0426,0.063,41821,-0.0225,-0.1616,93,-0.1226,-0.0462,14364,0.1149,-0.1852,800,0.1364,-0.5327,8764,0.0585,-0.321,7990,0.4084,-0.5544,116,0.0108,0.0582,1760,0.0086,-0.0132,291516,0.025,0.0448,49944,0.0314,-0.2662,0.1911,0.0584,-0.1684,0
201803,connecticut,ct,351000,0.0059,-0.0315,19995,0.1015,0.05,66,-0.3333,-0.1801,5776,0.1488,-0.082,148,0,0.3214,3076,0.0908,-0.1828,75,0.1029,-0.9828,182,0.0139,0.0342,1938,0.0195,-0.0519,746782,0.0054,-0.0825,20064,0.1011,-0.1425,0.0038,0,-0.2249,0
201803,illinois,il,238904,0.0692,0.062,45753,0.0476,-0.0614,53,-0.3117,-0.0185,24248,0.2876,0.0195,1952,0.4438,-0.1013,18364,0.2892,-0.0429,24008,0.2553,-0.0694,118,0.0419,0.0475,1866,0.023,0.0152,373490,0.0462,0.0287,70104,0.1163,-0.0595,0.5247,0.0868,-0.0045,0
201803,mississippi,ms,187000,0.0261,0.0432,11651,0.0245,-0.0386,102,-0.0642,-0.0192,3048,0.0438,0.0201,184,0.15,-0.1154,2056,0.0936,0.0798,1796,0.1886,0.0865,93,0.0143,0.0351,2001,0.0015,5.00E-04,245149,0.0255,0.0292,13447,0.0438,-0.0236,0.1541,0.0213,0.0178,0
201803,idaho,id,314900,0.0241,0.1601,7109,0.0079,-0.1143,58,-0.3295,-0.275,3096,0.2151,-0.0301,592,0.8734,0.3455,1048,0.1102,-0.0742,456,0.0857,0.0962,149,0.0179,0.1379,2174,-0.0057,0.0333,522494,0.0052,0.1408,7568,0.0156,-0.1035,0.0641,0.0046,0.0123,0
201803,wyoming,wy,249900,0.0196,0.0456,3532,0.0106,0.0112,120,-0.1011,-0.0625,1044,0.2921,0.16,44,0.375,0.5714,392,-0.0392,-0.0577,595,0.0858,0.2553,116,0.0103,0.0163,2130,0.0128,0.0126,478775,0.0098,0.0519,4127,0.0208,0.0403,0.1685,0.0117,0.0328,0
201802,maine,me,225000,0,0.0591,7859,-0.0539,-0.1584,170,0.0796,-0.0314,1292,0.1024,-0.0665,44,-0.0833,-0.56,708,-0.0432,-0.0923,817,0.1055,0.0111,134,0.0095,0.0431,1700,-0.0012,0.0155,338969,0.0022,0.0766,8677,-0.0404,-0.1444,0.104,0.015,0.0174,0
201802,nebraska,ne,227450,0.028,0.1433,4114,-0.0536,0.0211,75,-0.0067,0.042,1952,0.0942,-0.0356,124,0,0.7222,620,-0.0064,-0.0606,2662,0.1619,0.0095,115,0.0052,0.0847,1856,0.0087,0.0254,284775,0.0318,0.1153,6765,0.0204,0.0153,0.6471,0.12,-0.0074,0
201802,new hampshire,nh,302400,0.0114,0.052,4550,-0.0529,-0.2165,117,0.0218,-0.117,1648,0.3779,0.0987,100,-0.1071,0.1905,596,0.1374,-0.1183,1794,0.1664,-0.0271,155,0.0177,0.0517,1954,0.0067,0.0124,410397,0.0143,0.0317,6344,0.003,-0.1708,0.3943,0.0741,0.0767,0
201802,new mexico,nm,229694,0.0163,0.0326,8845,-0.0182,-0.0794,110,-0.0352,-0.0798,2588,0.2208,0.0966,148,0.2759,-0.0263,1904,0.2461,0.1525,2327,1.5321,1.2592,119,0.0064,0.0186,1929,0.0055,0.0094,353536,0.0219,0.0653,11168,0.1255,0.051,0.2631,0.1611,0.1559,0
201802,connecticut,ct,348950,0.028,-0.0014,18153,0.0418,-0.0146,99,-0.0246,-0.0435,5028,0.319,-0.0456,148,0.2759,0.1212,2820,0.0714,-0.1275,68,0.193,-0.9798,180,0.0135,0.0386,1901,0.016,-0.0502,742758,0.0343,-0.0579,18222,0.0424,-0.1637,0.0037,5.00E-04,-0.179,0
201802,massachusetts,ma,472400,0.036,0.08,12664,-0.0095,-0.1241,88,-0.0383,-0.0688,6372,0.3925,0.0515,260,0.3542,-0.0441,2300,0.007,-0.065,2142,0.3255,-0.0783,240,0.0207,0.0647,1911,0.0074,0.0047,772597,0.0175,0.0334,14806,0.0281,-0.1206,0.1691,0.0427,0.0084,0
201802,illinois,il,223450,0.042,0.0668,43674,0.0107,-0.0726,77,-0.1098,-0.0494,18832,0.1868,-0.1099,1352,0.1304,-0.1105,14244,0.1066,-0.1062,19126,0.2562,-0.084,113,0.0266,0.047,1824,0.0133,0.0133,356986,0.0394,0.0255,62800,0.0741,-0.0775,0.4379,0.0856,-0.0054,0
201802,alabama,al,199340,0.0109,0.0778,24610,0.0039,-0.1072,106,-0.0275,-0.045,6684,0.1902,-0.0612,900,0.5517,0.1307,4172,0.0327,-0.0962,1718,0.3318,0.0625,96,0.0101,0.0499,2001,-0.0037,0.0137,265140,0.0082,0.0556,26328,0.0219,-0.0989,0.0698,0.0172,0.0111,0
201802,minnesota,mn,272400,0.0482,0.09,13929,0.0098,-0.1411,93,-0.0513,-0.0365,7036,0.396,-0.0713,1136,0.0923,0.1406,3728,0.046,-0.1986,7727,0.1902,-0.0583,133,0.0195,0.0549,2100,0.0194,-0.0017,376122,0.0431,0.0601,21656,0.0675,-0.1133,0.5547,0.0841,0.0488,0
201802,virginia,va,286000,0.0106,0.0499,32306,0.006,-0.0826,86,-0.0904,-0.0856,12788,0.2943,-0.0445,1124,-0.031,0.2379,6516,0.1258,0.0449,8401,0.1925,0.0162,137,0.0074,0.0366,2013,0.004,0.007,406625,0.0024,0.0307,40708,0.0395,-0.0638,0.26,0.0407,0.0253,0
201802,michigan,mi,174000,0.0241,0.0947,30663,-0.0512,-0.0733,100,0.0471,-0.0783,9452,0.0512,-0.0406,584,0.0504,0.1145,5052,-0.0351,0.021,1844,0.1943,0.1775,108,0.0131,0.0684,1602,0.0012,0.0012,280408,0.0254,0.0689,32507,-0.0399,-0.0629,0.0601,0.0124,0.0128,0
201802,florida,fl,325000,3.00E-04,0.0319,144403,0.0276,-0.0368,79,-0.0307,-0.0424,50552,0.0187,0.0405,6092,0.0918,0.0817,53840,0.1572,0.0424,51721,0.2076,-0.0187,178,0.0057,0.0438,1792,0.0017,-0.0033,638124,0.0037,0.0281,197055,0.0747,-0.0287,0.3582,0.0534,0.0066,0
201802,georgia,ga,270118,0.0043,0.1257,56203,-0.0053,-0.0337,73,-0.1049,-0.0268,24344,0.2627,0.1606,4160,0.25,0.3885,14248,0.1226,-0.0201,13487,0.2008,0.0133,108,0.0064,0.088,2392,0.0076,0.0434,377540,0.0116,0.0751,69690,0.0287,-0.0249,0.24,0.0412,0.0111,0
201802,alaska,ak,269450,6.00E-04,-0.0037,2744,-0.0065,0.1472,106,-0.0536,-0.014,776,0.0899,0.1975,36,0.5,0.5,616,0.1493,0.2941,,,,164,0.0085,-0.001,1692,0.0068,6.00E-04,315631,0.0034,-0.0274,2744,-0.0065,0.1467,,,,0
201802,new york,ny,402000,0.0723,0.1843,57798,0.0269,-0.0692,105,-0.0141,-0.0323,16320,0.2121,0.0361,888,0.0521,0.0137,8472,0.0439,0.0033,10496,-0.0072,-0.1101,181,0.0666,0.1434,1800,0,0.0045,1098370,0.0494,0.1163,68295,0.0208,-0.0743,0.1816,-0.0062,-0.0083,0
201802,louisiana,la,214700,0.0127,0.0716,17786,0.008,0.1036,95,-0.0053,0.0559,4840,0.1193,-0.0106,168,0.1053,0.1053,3772,0.0478,0.1743,2933,0.1064,-0.1936,113,0.0042,0.0287,1902,-5.00E-04,0.0011,286797,0.0048,0.0223,20720,0.0208,0.0494,0.1649,0.0147,-0.0608,0
201802,hawaii,hi,675000,-0.0109,-0.016,5505,0.0151,-0.08,83,-0.0517,-0.0678,1724,-0.0293,0.0461,84,-0.0455,0.4,992,0.1429,0.1222,714,0.1262,0.107,512,-0.0046,0.055,1364,-0.0116,-0.0201,1355291,-0.02,0.0199,6225,0.0254,-0.0614,0.1297,0.0128,0.0219,0
201802,new jersey,nj,319450,0.039,0.067,41556,0.029,-0.0844,75,-0.1235,-0.097,15440,0.2266,0.0155,452,0.2556,-0.3825,7688,0.0295,-0.1705,1082,0.112,-0.8192,152,0.0208,0.0235,1781,0.0096,0.016,502903,0.0235,0.0576,42639,0.0311,-0.17,0.026,0.0019,-0.1058,0
201802,wisconsin,wi,209950,0.05,0.1355,18637,-0.0198,-0.2634,117,0.0174,-0.0127,5800,0.273,-0.0858,264,0.0154,-0.0435,2680,-0.0483,-0.3071,4443,0.2576,0.4702,117,0.01,0.0789,1745,0.0098,0.0265,292131,0.0251,0.1016,23085,0.0239,-0.185,0.2384,0.0526,0.119,0
201802,north dakota,nd,229900,0,-0.0382,3125,0.0176,0.154,92,-0.0891,-0.0366,800,0.005,0.2195,16,0,-0.6667,392,-0.02,0.225,161,0.2015,0.2578,111,0.0096,-0.0566,2112,-0.0031,0.0661,263761,-0.0033,-0.0407,3289,0.0262,0.1597,0.0515,0.0079,0.0043,0
201802,california,ca,504500,0.011,0.0161,59795,0.0519,-0.0126,38,-0.3363,-0.2991,39356,0.1479,0.1357,5836,0.1137,0.139,18796,0.1023,0.113,26955,0.2251,-0.0734,276,0.0205,0.021,1877,0.0024,0.004,1025999,0.0154,0.0364,86751,0.0996,-0.033,0.4508,0.0637,-0.0296,0
201802,utah,ut,379900,0.029,0.0856,9081,-0.027,-0.0379,71,-0.0533,-0.1446,4900,0.1187,0.1056,1348,0.3589,0.428,1752,-0.009,0.0092,6677,0.1435,0.1636,140,0.0205,0.1029,2687,0.0094,-0.0094,710949,0.0445,0.0983,15816,0.0424,0.0418,0.7353,0.1096,0.1274,0
201802,colorado,co,472225,0.0336,0.0733,16190,-0.0045,-0.0587,85,-0.1378,-0.155,9220,0.1092,0.0482,776,-0.1339,0.0319,2884,-0.0204,-0.0476,4546,0.1698,0.012,183,0.0134,0.0604,2500,0.0024,0.0401,971616,0.0326,0.0727,20776,0.0277,-0.0425,0.2808,0.0418,0.0196,0
201802,tennessee,tn,249945,2.00E-04,0.1047,25891,-0.0225,-0.1842,80,-0.0533,-0.0533,10364,0.2493,0.0356,864,0.2934,0.0385,5036,0.0816,0.077,8274,0.1673,0.6378,119,0.0121,0.0742,2100,-7.00E-04,0.0249,343645,0.0063,0.0861,34211,0.0189,-0.0711,0.3196,0.052,0.1604,0
201802,arkansas,ar,170950,0.0062,0.0691,15032,-0.0069,-0.0922,105,-0.0187,-0.0141,4132,0.1752,-0.066,136,-0.1282,-0.2609,2052,0.0556,-0.0552,2422,0.2363,0.0181,95,0.0069,0.0507,1908,0.0034,0.0264,238103,0.0065,0.0765,17465,0.0215,-0.0777,0.1611,0.0317,0.0174,0
201802,iowa,ia,196500,0.0348,0.1235,11444,-0.0229,-0.0542,93,-0.0053,-0.0106,3580,0.1519,-0.0932,272,0.193,-0.0286,2164,0.0546,-0.072,3026,0.2104,0.0296,114,0.0201,0.0961,1644,0.0061,0.0024,234868,0.0038,0.0426,14488,0.0181,-0.0366,0.2644,0.051,0.0215,0
201802,mississippi,ms,182238,0.0071,0.0417,11372,0.0166,-0.0485,109,-0.0136,-0.048,2920,0.3082,0.0041,160,0.3333,0.0526,1880,0.0491,0.0352,1511,0.1907,0.1907,92,-0.0011,0.0343,1998,0.0028,0.0134,239058,-0.0046,0.0183,12883,0.0344,-0.0256,0.1329,0.0194,0.0267,0
201802,indiana,in,162450,0.0159,0.1289,17930,-0.0614,-0.1782,87,0,-0.0389,6916,0.2324,-0.09,236,-0.0167,-0.0923,3888,0.0157,-0.1548,5060,0.2902,6.00E-04,86,0.0082,0.0656,1885,0.0037,0.0343,232821,0.016,0.0785,22979,-0.002,-0.1446,0.2822,0.0769,0.0504,0
201802,idaho,id,307495,0.0253,0.1582,7053,-0.0581,-0.1161,87,-0.1128,-0.1561,2548,0.2156,0.0617,316,-0.307,-0.3828,944,-0.056,0.0776,420,0.3249,0.2,146,0.0277,0.129,2187,0,0.0447,519805,0.0209,0.1512,7452,-0.0447,-0.1062,0.0595,0.0172,0.0157,0
201802,montana,mt,336250,0.0037,0.0346,6409,-0.0135,-0.012,144,0.0177,0.1206,1372,0.0958,-0.0029,48,0.3333,0,524,0.0155,0.0917,1320,0.1978,0.3161,159,-2.00E-04,0.1033,2207,-0.0099,-5.00E-04,613946,-0.006,0.0189,7736,0.018,0.0317,0.206,0.0363,0.0513,0
201802,wyoming,wy,245100,4.00E-04,0.043,3495,-0.0177,0.0066,134,0.0075,-0.0111,808,0.0632,0.0576,32,0.3333,0,408,-0.0811,0.0737,548,0.4771,0.3498,114,0.0014,0.0178,2103,0.0014,0.0026,474125,0.008,0.036,4043,0.0288,0.0461,0.1568,0.0525,0.0399,0
201802,texas,tx,282336,0.0101,0.0477,87247,0.0023,0.0066,75,-0.0915,0.0136,36216,0.1409,0.0125,6024,0.1747,0.0613,26668,0.0391,-0.0503,34346,0.2327,0.0475,123,0.0107,0.0486,2259,0.0038,0,396793,0.0193,0.0363,121734,0.0582,0.0232,0.3937,0.0736,0.0154,0
201802,north carolina,nc,270630,-0.0159,0.0838,45314,-0.0357,-0.1073,106,-0.0321,-0.1317,15536,0.2533,-0.0026,1652,-0.0614,0.1409,9232,0.079,-0.0311,13894,0.1467,0.022,124,-0.0372,0.0364,2144,-0.0019,0.0227,372345,-0.0201,0.075,59023,-0.0053,-0.0833,0.3066,0.0488,0.0388,0
201802,oklahoma,ok,181112,0.0065,0.0079,16707,-0.0141,-0.0164,79,-0.0539,0.0128,5176,0.0801,-0.0212,212,0.06,-0.3457,3420,0.0504,-0.1075,166,0.1773,-0.9315,97,0.0069,0.0281,1900,-5.00E-04,3.00E-04,246113,0.0084,0.034,16864,-0.0128,-0.1297,0.0099,0.0016,-0.1327,0
201802,missouri,mo,179450,0.0257,0.1254,22227,-0.0077,-0.0811,95,-0.0105,-0.0308,8024,0.2444,-0.0935,432,-0.069,-0.069,4364,0.1009,-0.1072,7544,0.2297,0.2237,98,0.0113,0.0766,1781,0.0131,0.0337,253815,0.0213,0.0985,29762,0.0426,-0.0195,0.3394,0.0655,0.0845,0
201802,kentucky,ky,179950,3.00E-04,0.062,13472,-0.0307,-0.0635,96,-0.0103,-0.0303,4872,0.2266,-0.0177,220,-0.0984,-0.2857,2540,0.0079,-0.062,5571,0.1696,-0.0675,97,0.0094,0.0741,1911,0.0055,0.0151,254030,0.0097,0.0388,19091,0.0233,-0.0623,0.4135,0.0708,-0.0017,0
201802,maryland,md,302500,0.0084,0.036,17529,-0.0226,-0.1235,80,-0.0588,-0.0588,7356,0.2718,-0.0569,620,0.0764,0.1567,4248,0.0361,-0.0946,3702,0.2295,-0.1744,184,0.0095,0.1412,1876,0.0078,0.0699,412540,0.012,0.0393,21231,0.0136,-0.1327,0.2112,0.0433,-0.013,0
